0.063938655,0.06942999,0.03245777,-0.026576191,-0.05726452,-0.07559644,-0.07255687,-0.006655207,0.11246716,0.06941186,-0.008630945,-0.04470451,-0.08015589,-0.10038507,-0.048474424,0.049145546,-0.01779366,-0.015466815,-0.008143197,0.054116234,0.08871732,0.01277985,-0.023963926,-0.049181107,-0.06727543,-0.012256165,0.050627735,0.084594235,0.08496011,0.015823154,-0.06367455,-0.10275546,0.109948695,0.072470345,0.011898705,-0.026699288,-0.053936314,-0.07838816,-0.07879129,-0.022312818,0.23976944,0.06366138,-0.10513214,-0.17461328,-0.18369186,-0.119036414,0.023605492,0.15870327,-0.19367997,-0.14175805,-0.04880418,0.10251356,0.1736014,0.12030158,0.042467404,-0.086657375,-0.12372972,-0.008901312,0.06268277,0.08570972,0.0784885,0.010406097,-0.085938394,-0.12561856,0.123190254,-0.015568801,-0.08968945,-0.09643121,-0.07382962,-0.028474625,0.039952718,0.10517605,0.23417073,0.13416739,0.023152571,-0.13294162,-0.18378942,-0.15404347,-0.07543641,0.0890065,-0.2009384,-0.099943586,0.060512897,0.14619787,0.15737079,0.07690598,-0.026869765,-0.13010308,-0.13289398,-0.09567163,-0.05535374,-0.009314792,0.052394334,0.08387367,0.064867266,-0.0032718924,0.09095004,-0.005796778,-0.074502535,-0.065049276,-0.07194373,-0.058521375,0.018383795,0.09420131,0.09349032,0.020134524,-0.022032822,-0.049643997,-0.07702975,-0.06125856,-0.007654894,0.056916997,-0.05740495,-0.07127424,-0.027021071,0.028423404,0.056910258,0.029621381,0.0090543525,-0.021659316,-0.08963944,-0.0936004,-0.08054025,-0.015276961,0.050306305,0.06988299,0.06091393,-0.014445504
-0.08199032,0.020313501,0.12849164,0.14384261,0.092274845,0.0056592226,-0.08202353,-0.07567164,-0.069902696,0.03264615,0.14239784,0.13212362,0.06659952,-0.038190894,-0.08145489,-0.072191745,-0.09320556,0.0599085,0.14420363,0.11630372,0.013439896,-0.047853883,-0.06652705,-0.11477917,-0.013762477,0.09123206,0.14437708,0.06029207,-0.052984763,-0.08434837,-0.078699954,-0.08060388,-0.08686574,-0.03519688,0.09508587,0.1664643,0.14700328,0.0589336,-0.045302942,-0.085367315,0.019232498,-0.0046911305,0.04671307,0.063003145,0.04135365,-0.01818299,-0.013748815,0.01572455,-0.13906418,-0.02335237,0.13529034,0.17057258,0.07536546,0.044619665,0.017677603,-0.10131723,-0.029169362,0.1189799,0.14152256,0.043240298,-0.09527215,-0.053404886,-0.015613198,-0.045103677,-0.11616761,-0.11441807,-0.013406608,0.08212495,0.15173607,0.15031277,0.06770189,-0.06392746,0.0039255465,0.06755118,0.12538831,0.09432657,0.05521023,0.026939847,-0.030643824,-0.11281173,-0.16777875,0.041111093,0.17491516,0.17682603,0.07190522,0.024868673,-0.043067668,-0.14247943,-0.025970876,0.090694025,0.111966334,0.028262507,-0.11361361,-0.05466503,0.021697314,0.013754826,-0.13038582,-0.08138084,0.020385876,0.09900334,0.13941334,0.1386109,0.049831558,-0.07383601,-0.15978844,-0.07765119,0.041283093,0.097085096,0.13517313,0.13059881,0.048858456,-0.08404684,-0.12297041,-0.04051938,0.06288818,0.055495907,0.022487849,0.089403234,0.080913395,-0.022046536,-0.007812119,0.018035918,0.04610675,-0.032062586,-0.10917441,-0.0052693333,0.081179,0.056247648
-0.074376374,-0.09128305,-0.036093526,0.061544806,0.12264162,0.107087746,0.06140971,-0.0063559115,-0.13019747,-0.13311419,-0.026234567,0.0780569,0.11040089,0.10676873,0.08054106,0.00015347102,-0.039022844,-0.08731566,-0.03881519,-0.015546039,-0.0005476899,0.041230306,0.07877356,0.047835205,0.007207785,-0.016907427,-0.008987353,-0.023293253,-0.053140946,0.006299067,0.05524182,0.039751388,-0.08608918,-0.09400536,-0.025414893,0.046929244,0.09025407,0.12440257,0.049163107,-0.018777618,-0.044935264,-0.1689455,-0.08875559,-0.013383146,0.06386385,0.1659326,0.18320984,0.08948867,-0.076365,-0.142277,-0.14812532,-0.06274006,0.03385139,0.13072756,0.161088,0.08847943,-0.043417085,-0.069518074,-0.03966864,0.016193245,-0.0107079875,0.04503712,0.088381745,0.021728495,-0.054894343,-0.09891706,-0.053732533,-0.0011986253,0.054077655,0.11192946,0.09266539,0.040988643,-0.033718813,-0.10707855,-0.14464632,-0.070855446,0.02494323,0.1260242,0.16251476,0.10605509,-0.05288735,-0.16371909,-0.12198684,-0.028147435,0.09026228,0.19716994,0.22199756,0.059612434,-0.05311137,-0.12699816,-0.096113704,-0.024887877,0.030602388,0.097442,0.1453415,0.0567954,0.01867608,-0.034254048,-0.039422672,-0.05533682,-0.006123007,0.051516943,0.10203631,0.08742438,-0.037424874,-0.093731925,-0.06421523,-0.039754145,0.018293172,0.09627926,0.14779472,0.09335846,-0.09878456,-0.14828719,-0.063699946,0.004840861,0.054448444,0.13540173,0.15941747,0.06409853,-0.07493295,-0.123366915,-0.0738177,0.0015184281,0.03789786,0.102223344,0.1291355,0.046297688
0.05341298,0.012460813,-0.06328967,-0.04624942,-0.00075116754,-0.009251431,0.032429755,0.07918516,-0.0035464317,-0.07367045,-0.08414024,-0.06859034,-0.032884993,0.024514258,0.099016055,0.10811291,-0.026086446,-0.05451469,-0.052628435,-0.082295656,-0.09304948,0.012209937,0.090272956,0.088663176,0.16481893,0.08224559,-0.022912316,-0.15349483,-0.2035426,-0.07586543,0.049060617,0.1657975,0.10232491,0.018420203,-0.062537596,-0.052903183,-0.008026152,0.004246979,0.03609705,0.09173278,0.10468493,-0.05658957,-0.11523603,-0.10322826,-0.07283572,-0.0018726762,0.12935898,0.17295802,-0.14228927,-0.119373426,-0.04200951,-0.032300197,-0.056517158,0.08184094,0.15171437,0.09694566,0.15057963,0.10721424,0.008513987,-0.14502826,-0.23688331,-0.12486349,0.046638016,0.1789903,0.075667374,0.022618504,-0.043226954,-0.024482949,0.01556192,-0.0006198232,0.025826167,0.058903635,0.08425505,0.17236105,0.10298311,-0.044849582,-0.059872363,-0.04559031,-0.0674751,-0.054806314,-0.10562207,0.0837499,0.12403558,0.032841742,-0.060333796,-0.006610665,-0.0101121,-0.07824179,0.1481953,0.12203307,-0.0007413216,-0.1607078,-0.22355126,-0.116253085,0.040100873,0.14777616,-0.0040942575,0.02153434,0.0028548583,0.017840823,0.020111512,0.0033703884,0.034651376,0.036894225,-0.032716833,0.043019384,0.050380085,-0.014572228,-0.022393048,0.010462892,0.016188284,-0.015398178,0.0013050248,0.037029345,0.028919576,-0.08903755,-0.11901893,-0.04160341,0.028583745,0.06435964,0.13769959,0.088193506,-0.0012160477,-0.12862809,-0.17272794,-0.10258937,0.0075486596,0.12886636
-0.010175222,-0.09601442,-0.11035736,-0.040933296,0.038562644,0.11628162,0.1442791,0.106130295,-0.015287079,-0.12102655,-0.12531473,-0.051601876,-0.0019917935,0.10154596,0.15458083,0.115906894,-0.07451457,-0.13252054,-0.11454716,-0.031402834,0.060050175,0.11322607,0.14541006,0.06388087,-0.106422715,-0.083117366,-0.079456344,0.0010714687,0.062848635,0.093330644,0.10267382,-0.021343855,0.022323772,-0.018980196,-0.047751073,-0.006598713,0.037664838,0.07263816,0.06532464,0.04711895,0.00165749,-0.082098864,-0.06739053,-0.0046505565,0.05143243,0.08267853,0.069510974,0.05050179,-0.08010828,-0.08427884,-0.055285048,0.01573139,0.06551911,0.100083806,0.06589618,-0.0072722253,-0.13586764,-0.088305,-0.050078012,0.029049672,0.08369467,0.096878044,0.053020272,-0.057088822,0.012778892,0.057880856,0.05721756,0.02888456,0.016158868,0.007725804,0.01880731,0.017757386,-0.0154075995,0.056607775,0.09822066,0.04639428,0.060519222,0.044542685,-0.03404259,-0.09887873,-0.09894214,0.045951147,0.11206033,0.08661982,0.050689884,0.027929412,-0.060075846,-0.1396835,-0.13436864,-0.01920842,0.07527288,0.086363025,0.07370832,0.051362548,-0.04871145,-0.12616248,-0.0042712707,0.097711675,0.14894485,0.13217887,0.05237499,-0.02921351,-0.10068768,-0.06462669,-0.09510884,0.12245007,0.22025113,0.17179894,0.09667679,-0.013325154,-0.1344797,-0.19208485,-0.099387065,0.12491642,0.2067428,0.111859776,0.032410882,-0.043897565,-0.13521081,-0.19706151,-0.07976596,0.04566428,0.119126275,0.08643553,0.044079993,-0.004078863,-0.10206689,-0.12582706
0.08544474,0.1448727,0.100523576,0.0068164766,-0.06919438,-0.111572504,-0.031466275,0.028328389,-0.18185654,-0.015258817,0.12838295,0.16942011,0.16506165,0.11351487,-0.0022004135,-0.15260032,-0.27707595,-0.10831592,0.094979756,0.14700621,0.14722557,0.19460794,0.08511751,-0.14026229,-0.0902533,-0.05195217,0.05408037,-0.025905102,-0.061152305,0.055178884,0.10831273,0.0089150425,0.071720324,0.17801733,0.19187184,0.07495506,-0.08343077,-0.17343506,-0.11071159,-0.025933702,-0.08412343,0.064942695,0.1822359,0.16041338,0.047495276,-0.018698873,-0.00770419,-0.08977853,-0.09553198,-0.04360745,0.014583317,-0.036756083,0.034420546,0.16424271,0.142789,-0.034269404,-0.05922564,-0.09333979,-0.09473417,-0.12676854,-0.05232337,0.1391829,0.19165415,0.07655188,0.08042944,0.10874025,0.103385374,0.034502834,-0.08559922,-0.09955272,-0.061897147,0.017792074,-0.008706986,0.022371842,0.04601699,0.07948434,0.0043346123,-0.06289038,-0.060527742,0.014452948,-0.00660257,0.018492034,-0.04260395,-0.06448424,-0.01884106,0.06589757,0.04812108,0.026227219,-0.0069069546,-0.026239274,-0.05770832,-0.08901752,-0.044654403,0.10492374,0.12562306,0.045428507,0.034057133,0.052261468,0.028002253,-0.028925652,-0.07890043,-0.05200746,0.025700336,0.016780999,-0.0006235406,0.054800887,0.027820816,-0.022873705,-0.06451337,-0.06908835,-0.018957669,0.002344729,0.0016450708,0.07527379,0.009235127,-0.07637842,-0.07861588,-0.073975384,-0.009258555,0.026104664,0.006202069,0.053891443,0.02418366,-0.043680713,-0.052872624,-0.005670955,0.027152542,0.013886848
0.04577538,0.09536116,0.10686834,-0.043377817,-0.12626256,-0.067352645,-0.009940324,0.048594296,-0.062098294,0.005043283,0.09609835,0.024696536,-0.025908798,-0.0070661306,0.033093676,0.012039721,-0.036370814,0.01332441,0.08500864,0.0046495125,-0.105724975,-0.055554055,0.058464188,0.03471305,0.007726036,0.042341948,0.043466076,-0.045506917,-0.11947912,-0.018110655,0.07145312,0.03497106,0.107410334,0.105610624,0.040942084,-0.11332604,-0.17303579,-0.048571978,0.049328737,0.11529994,-0.069934905,-0.0017230212,0.06369233,0.04847957,-0.010115656,0.023983568,0.059292328,-0.005601663,0.050043155,0.037734825,0.06703385,0.01741893,-0.10131069,-0.088832945,0.036372714,0.056928564,0.0086779855,0.06091543,0.1087801,0.051745664,-0.09001869,-0.06490244,0.011195321,-0.008606284,0.11452622,0.03861642,-0.01065636,-0.13935561,-0.16984753,-0.054412358,0.117008075,0.20171727,-0.086887814,-0.11328948,-0.023580002,-0.010115461,-0.010836292,0.091489814,0.17180781,0.13923208,-0.022193268,-0.028433362,0.073984265,0.070174515,-0.030336631,-0.036815953,0.06828858,-0.0019558975,-0.07146884,0.084188335,0.21214165,0.1670045,-0.056657385,-0.13636069,-0.13704601,-0.14229862,0.13492694,0.024304952,-0.02258639,-0.1071762,-0.15519512,-0.034333948,0.103148006,0.18681814,-0.0881509,-0.079216585,0.023133622,0.066069275,0.01517486,0.06374964,0.09494686,0.05859798,-0.2441229,-0.1004407,0.11081208,0.20813355,0.13233443,0.08613753,0.040975343,-0.127728,-0.11197266,0.018648973,0.13824628,0.08176594,-0.05652854,-0.04302571,-0.018462913,-0.08114901
-0.023019012,-0.011043947,0.023848493,0.028480621,0.005029097,0.0049206167,0.009522691,-0.00033149123,-0.005986858,0.019948032,0.06754276,0.08789572,0.04684762,-0.043009236,-0.06305753,-0.062420037,0.08643356,0.16373876,0.14086717,0.10594612,-0.0026428103,-0.16172323,-0.21208555,-0.09838729,0.09941646,0.166766,0.14472601,0.11337052,-0.030161785,-0.18751322,-0.18724827,-0.07295833,-0.0067763687,-0.040109094,-0.031402912,-0.027896246,-0.050749306,0.0007990726,0.09385273,0.061507497,-0.033223007,-0.124661885,-0.09796863,-0.010171025,0.08050546,0.15530078,0.1307832,0.005282208,-0.011907529,-0.040137257,-0.044704095,-0.021246817,0.07443922,0.08336045,-0.01562282,-0.051306542,0.10758224,0.08544041,0.045961335,-0.017100692,-0.03662764,-0.068089835,-0.065116644,0.03699107,0.0880315,0.096218854,0.024789842,-0.06950253,-0.110842615,-0.07323533,-0.0036947478,0.035441734,-0.0440835,-0.07267131,-0.09684041,-0.03425553,0.043084927,0.11493991,0.053180594,-0.041456774,-0.008021011,-0.08261789,-0.12732644,-0.044035897,0.12741388,0.21256492,0.11924431,-0.023159824,0.08154903,-0.0028340514,-0.08925171,-0.113889106,-0.013680921,0.07896076,0.044327002,0.082130514,0.07310807,0.21071866,0.16502863,0.0388861,-0.09117101,-0.17700315,-0.15860079,-0.08168357,0.06985694,0.15240839,0.15072809,0.09236002,-0.02513876,-0.118712544,-0.18129666,-0.11421867,0.021070244,0.04806167,0.055239644,0.082732394,0.067548215,-0.0068691755,-0.0798986,-0.08096378,0.06562076,0.049657006,0.015720965,-0.03620944,-0.012859504,-0.02374778,-0.045143254,0.003390156
0.13129546,0.13754866,0.037961394,-0.10291208,-0.09837651,-0.07470292,-0.047914714,0.02866131,0.14338449,0.16399342,0.02592434,-0.11850509,-0.13738492,-0.078776926,-0.057921708,-0.01649446,-0.08082345,0.017666005,0.031018443,0.052399255,0.08176635,0.08273754,-0.019833993,-0.16011596,-0.11202781,-0.013548666,0.026763253,0.00180194,0.058013424,0.10181743,0.004064984,-0.15387207,0.075066864,-0.023915192,-0.13635767,-0.20060554,-0.07171566,0.16584925,0.1969086,0.13770933,0.03506281,0.11849243,0.0023587977,-0.11571865,-0.08306147,0.04739417,-0.019618986,-0.046473034,0.0091880215,0.050884463,0.024656223,-0.044136588,-0.0007593266,0.031168036,-0.018686228,-0.09839608,-0.08887794,-0.083965175,-0.10015303,-0.12287893,0.0045577623,0.15877691,0.11676849,-0.036198758,-0.050364226,-0.08598448,-0.15681091,-0.18430464,-0.006465824,0.19967891,0.20196967,0.05845202,-0.09333636,-0.015547145,-0.051674265,-0.09451465,0.04024843,0.18940003,0.13624653,-0.056697134,0.039684657,0.09627719,0.008716191,-0.088157386,-0.08292636,0.038144175,0.07305946,0.0062187524,0.03861697,0.01777279,-0.0631927,-0.11774192,-0.04702793,0.07197052,0.078577526,0.012597124,-0.060483012,0.041032854,0.052114833,0.01919671,0.056897376,0.0994498,0.020261507,-0.09213464,-0.14022267,-0.007204104,0.019064141,0.030477807,0.0869915,0.140122,0.081609264,-0.119666375,0.0039395737,0.069024086,-0.030515885,-0.088725396,-0.06594821,0.04520202,0.08441509,-0.027945384,0.053142283,0.07291435,-0.030317573,-0.10241358,-0.06006272,-0.0041640815,0.007812739,-0.017589541
-0.14612749,0.0069820583,0.14319903,0.13975435,0.10259606,-0.022952763,-0.09754115,-0.15853839,-0.051015258,0.10891129,0.16604945,0.08407581,-0.017257094,-0.10540183,-0.11312413,-0.10105698,0.04526244,0.11459641,0.072097905,-0.051297653,-0.09894792,-0.057310082,0.012664942,-0.015501114,-0.0068149026,0.016274784,-0.011174731,-0.046331726,-0.020476166,0.02800985,0.05858519,-0.006307391,-0.13470761,-0.071523786,0.076241456,0.0963786,0.124752834,0.059830543,-0.03908107,-0.12830384,0.07511101,0.05169824,-0.020873876,-0.14384006,-0.14542456,-0.013055678,0.13103454,0.09949276,0.0065705306,0.020498695,-0.12278067,-0.2484587,-0.19656244,0.066768646,0.17323464,0.14478023,-0.027189298,-0.035260815,-0.07806396,-0.07593402,-0.0052686543,0.06715143,0.06412987,0.019702574,-0.021044007,-0.07604535,-0.07047241,-0.008111871,0.04932975,0.08512705,0.0045713154,-0.028110482,0.085695,0.06919215,-0.08849801,-0.2195021,-0.17764828,-0.05090758,0.066585,0.11467871,0.01477173,0.12795328,0.030965706,-0.115133524,-0.14254764,-0.014907224,0.04286759,0.038933847,-0.081882976,0.0013484342,0.019388204,0.03641915,0.039655004,0.0040454096,-0.0107122995,-0.06996932,0.0018547911,-0.035854902,-0.043193586,0.009944664,0.00859994,0.024507383,-0.0060511455,-0.0030127254,0.024756365,0.04730408,0.03573983,-0.00061150145,-0.025229719,-0.08879993,-0.0666561,0.0018241904,-0.020768689,0.14741753,0.18566927,0.03893412,-0.07807428,-0.14752017,-0.13533655,-0.10875253,-0.07940625,0.072226316,0.1292975,0.07782375,0.02943778,-0.08257315,-0.100307606,-0.13209075
